retailer,year,month,mpg,product,product_id,source_product,unit_type,quantity,cases_per_drp,cases,source_sheet,source_row,promo_id,promotion_type,date_source,product_pack_size,base_pack_size,conversion_note
CG-SDM,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,846.0,,846.0,2026,240,000IOWLZY,TPR/ISF,2026-11-17,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
CG-SDM,2026,December,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,895.0,,895.0,2026,246,000IOWM1M,TPR/ISF,2026-12-01,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
CG-SDM,2026,December,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,846.0,,846.0,2026,250,000IOWPHA,TPR/ISF,2026-12-15,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
CG-SDM,2025,March,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,567.0,,567.0,2025,39,000IHPACG,TPR/ISF,2025-03-24,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,June,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,297.0,,297.0,2025,65,000IJEEK3,TPR/ISF,2025-06-09,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,June,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,158.0,,158.0,2025,74,000IJEEJG,TPR/ISF,2025-06-23,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,July,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,407.0,,407.0,2025,90,000IJEEJR,TPR/ISF,2025-07-07,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,July,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,240.0,,240.0,2025,98,000IJEEKE,TPR/ISF,2025-07-14,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,July,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,370.0,,370.0,2025,115,000IJEEKO,TPR/ISF,2025-07-28,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,August,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,387.0,,387.0,2025,133,000IJEEKY,TPR/ISF,2025-08-11,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,August,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,743.0,,743.0,2025,142,000IJEEL8,TPR/ISF,2025-08-25,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,220.0,,220.0,2025,209,000IJEELQ,TPR/ISF,2025-11-03,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,222.0,,222.0,2025,234,000ILIQFO,TPR/ISF,2025-11-24,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,December,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,207.0,,207.0,2025,260,000IOM0E2,TPR/ISF,2025-12-22,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,January,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,266.0,,266.0,2026,34,000IORV88,TPR/ISF,2026-01-17,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,January,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,595.0,,595.0,2026,49,000IYNUTH,TPR/ISF,2026-01-24,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,March,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,240.0,,240.0,2026,93,000IYNUU2,TPR/ISF,2026-03-14,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,May,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,15.0,,15.0,2026,141,000IOS4UE,TPR/ISF,2026-05-09,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,July,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,210.0,,210.0,2026,196,000IOWLD3,TPR/ISF,2026-07-28,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,August,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,210.0,,210.0,2026,205,000IOWLC7,TPR/ISF,2026-08-11,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,August,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,210.0,,210.0,2026,209,000IOWLX6,TPR/ISF,2026-08-25,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,105.0,,105.0,2026,234,000IOWM1T,TPR/ISF,2026-11-03,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,105.0,,105.0,2026,242,000IOWPFT,TPR/ISF,2026-11-24,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2026,December,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,105.0,,105.0,2026,254,000IOWM25,TPR/ISF,2026-12-22,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
CG-SDM,2025,May,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,332.0,,332.0,2025,43,000HRCHS5,TPR/ISF,2025-05-12,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
CG-SDM,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,285.0,,285.0,2025,124,000HRCG02,TPR/ISF,2025-08-04,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
CG-SDM,2025,October,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,284.0,,284.0,2025,203,000IOM0D5,TPR/ISF,2025-10-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
CG-SDM,2025,January,R&G Small Bag 6/300g,TDL ORG/DR GROUND PDQ 24/300 GR,6320912437,TDL ORG/DR GROUND PDQ 24/300 GR,DRP,500.0,4.0,2000.0,2025,33,000HRCGR5,Special,2025-01-23,R&G Small Bag 24/300g,R&G Small Bag 6/300g,Display pack 24/300G converted to regular case pack 6/300G
CG-SDM,2025,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1131.0,,1131.0,2025,52,000HRCGU2,TPR/ISF,2025-05-26,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1190.0,,1190.0,2025,60,000HRCG0L,TPR/ISF,2025-06-09,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1283.0,,1283.0,2025,72,000HRCNI5,TPR/ISF,2025-06-23,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,950.0,,950.0,2025,85,000HRCF1Q,TPR/ISF,2025-07-07,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,872.0,,872.0,2025,106,000HRCKUO,TPR/ISF,2025-07-21,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,748.0,,748.0,2025,119,000HRCF05,Display,2025-08-04,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1508.0,,1508.0,2025,137,000HRCFI9,TPR/ISF,2025-08-18,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,970.0,,970.0,2025,146,000HRCDDO,TPR/ISF,2025-09-01,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,970.0,,970.0,2025,147,000HRCDDO,Display,2025-09-01,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,982.0,,982.0,2025,158,000HRCFHT,TPR/ISF,2025-09-15,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1080.0,,1080.0,2025,170,000HRCKWC,TPR/ISF,2025-09-29,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,October,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,773.0,,773.0,2025,184,000HRCP2F,TPR/ISF,2025-10-13,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,October,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,743.0,,743.0,2025,196,000HRCHT2,TPR/ISF,2025-10-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,November,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,741.0,,741.0,2025,216,000IK4C89,TPR/ISF,2025-11-10,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,November,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,808.0,,808.0,2025,230,000IMDPGA,TPR/ISF,2025-11-24,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,December,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,660.0,,660.0,2025,249,000IMYWIQ,TPR/ISF,2025-12-13,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,December,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,804.0,,804.0,2025,256,000IOM0CW,TPR/ISF,2025-12-22,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1439.0,,1439.0,2026,18,000IORV7C,TPR/ISF,2026-01-03,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1587.0,,1587.0,2026,32,000IORV7X,TPR/ISF,2026-01-17,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,966.0,,966.0,2026,51,000IOR70V,TPR/ISF,2026-01-31,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,February,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,968.0,,968.0,2026,65,000IOR6YC,TPR/ISF,2026-02-14,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,February,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1389.0,,1389.0,2026,79,000IOS35Q,TPR/ISF,2026-02-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,March,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,970.0,,970.0,2026,97,000IYNUS6,TPR/ISF,2026-03-14,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,March,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,896.0,,896.0,2026,107,000J0SSDI,TPR/ISF,2026-03-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,820.0,,820.0,2026,129,000J3TP1Z,TPR/ISF,2026-04-25,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,790.0,,790.0,2026,143,000J5HIR2,TPR/ISF,2026-05-09,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,837.0,,837.0,2026,157,000J6SUJ2,TPR/ISF,2026-05-23,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,803.0,,803.0,2026,167,000J8KL6T,TPR/ISF,2026-06-06,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,773.0,,773.0,2026,174,000J9ZCAH,TPR/ISF,2026-06-20,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2026,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,655.0,,655.0,2026,184,000JBOCG3,TPR/ISF,2026-07-04,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SDM,2025,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,786.0,,786.0,2025,31,000HYNPSL,TPR/ISF,2025-02-01,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,1275.0,,1275.0,2025,37,000IHPAC5,TPR/ISF,2025-03-23,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,950.0,,950.0,2025,47,000HRCG2Q,TPR/ISF,2025-05-12,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,June,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,216.0,,216.0,2025,70,000IIM31S,TPR/ISF,2025-06-23,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,July,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,194.0,,194.0,2025,83,000IIM31Y,TPR/ISF,2025-07-07,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,July,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,194.0,,194.0,2025,104,000IIM324,TPR/ISF,2025-07-21,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,August,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,201.0,,201.0,2025,117,000IIM32A,TPR/ISF,2025-08-04,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,August,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,200.0,,200.0,2025,135,000IIM32H,TPR/ISF,2025-08-18,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,September,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,270.0,,270.0,2025,144,000IIM32O,TPR/ISF,2025-09-01,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,September,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,270.0,,270.0,2025,160,000IIM32U,TPR/ISF,2025-09-15,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,September,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,232.0,,232.0,2025,172,000IIM331,TPR/ISF,2025-09-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,October,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,222.0,,222.0,2025,186,000IIM337,TPR/ISF,2025-10-13,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,October,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,147.0,,147.0,2025,198,000IIM33D,TPR/ISF,2025-10-27,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,November,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,94.0,,94.0,2025,218,000IK4C8I,TPR/ISF,2025-11-10,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,November,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,135.0,,135.0,2025,232,000ILIQF7,TPR/ISF,2025-11-24,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,December,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,190.0,,190.0,2025,244,000IMYWIJ,TPR/ISF,2025-12-08,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,December,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,159.0,,159.0,2025,258,000IOM0CP,TPR/ISF,2025-12-22,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,525.0,,525.0,2026,20,000IORV7N,TPR/ISF,2026-01-03,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,523.0,,523.0,2026,36,000IORV7S,TPR/ISF,2026-01-17,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,552.0,,552.0,2026,53,000IOR6XH,TPR/ISF,2026-01-31,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,612.0,,612.0,2026,67,000IOR709,TPR/ISF,2026-02-14,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,765.0,,765.0,2026,81,000IOS33T,TPR/ISF,2026-02-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,572.0,,572.0,2026,95,000IYNUSI,TPR/ISF,2026-03-14,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,April,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,480.0,,480.0,2026,117,000J3TP15,TPR/ISF,2026-04-11,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,April,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,436.0,,436.0,2026,127,000J3TP1F,TPR/ISF,2026-04-25,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,405.0,,405.0,2026,145,000J5HIRC,TPR/ISF,2026-05-09,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2026,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,431.0,,431.0,2026,155,000J6SUJC,TPR/ISF,2026-05-23,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SDM,2025,June,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,290.0,,290.0,2025,57,000HRCDD1,TPR/ISF,2025-06-02,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,June,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,251.0,,251.0,2025,67,000HRCF2F,TPR/ISF,2025-06-16,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,July,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,43.0,,43.0,2025,94,000HRCIG6,Display,2025-07-14,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,July,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,35.0,,35.0,2025,111,000HRCG2Y,Display,2025-07-28,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,September,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,40.0,,40.0,2025,150,000HRCKR1,Display,2025-09-01,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,September,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,228.0,,228.0,2025,166,000HRCKYO,Display,2025-09-22,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,October,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,275.0,,275.0,2025,180,000HRCM9E,Display,2025-10-06,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,October,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,235.0,,235.0,2025,192,000HRCOD9,Display,2025-10-20,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,November,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,236.0,,236.0,2025,212,000IJEEJ2,Display,2025-11-03,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,November,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,235.0,,235.0,2025,224,000IKST3S,Display,2025-11-17,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,December,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,262.0,,262.0,2025,240,000IMDPGJ,Display,2025-12-01,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2025,December,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,241.0,,241.0,2025,252,000INU3M7,Display,2025-12-15,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2026,January,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,136.0,,136.0,2026,12,000IORV6P,TPR/ISF,2026-01-01,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
CG-SDM,2026,January,SS KComp 6/10ct,SS KCOMP 6/10CT,TDSSKC-6/10,SS KCOMP 6/10CT,CASE,190.0,,190.0,2026,28,000IR2W49,TPR/ISF,2026-01-10,SS KComp 6/10ct,SS KComp 6/10ct,Product-level forecast total cases
